race_id,race_date,race_name,course_type,distance,direction,ground_condition,weather,ground_condition_code,weather_code
202543060610,2025-06-06,水無月特別(C1),ダート,1600,左,良,曇,0,1
202543060611,2025-06-06,ドレミダッシュ(A2),ダート,1000,左,良,曇,0,1
202543060612,2025-06-06,JBC船橋まで150(B3),ダート,1700,左,良,曇,0,1
202543063001,2025-06-30,C3二,ダート,1200,左,良,晴,0,0
202543063002,2025-06-30,3歳四,ダート,1200,左,良,晴,0,0
202543063003,2025-06-30,C3　選抜馬ア,ダート,1500,左,良,晴,0,0
202543063004,2025-06-30,黄雀風スプリント(2歳),ダート,1200,左,良,晴,0,0
202543063005,2025-06-30,3歳三,ダート,1200,左,良,晴,0,0
202543063006,2025-06-30,3歳　450P,ダート,1500,左,良,晴,0,0
202543063007,2025-06-30,3歳二,ダート,1200,左,良,晴,0,0
202543063008,2025-06-30,ショウブ賞(C1),ダート,1200,左,良,晴,0,0
202543063009,2025-06-30,かに座特別(C2),ダート,1600,左,良,晴,0,0
202543063010,2025-06-30,馬い!卵はサンサンエ(C1),ダート,1200,左,良,晴,0,0
202543063011,2025-06-30,ヤマユリスプリント(B3),ダート,1200,左,良,晴,0,0
202543063012,2025-06-30,ハーフタイムデー特別(B3),ダート,1600,左,良,晴,0,0
202543070301,2025-07-03,3歳六,ダート,1200,左,良,晴,0,0
202543070302,2025-07-03,3歳五,ダート,1200,左,良,晴,0,0
202543070303,2025-07-03,2歳二,ダート,1200,左,良,晴,0,0
202543070304,2025-07-03,C2二　三,ダート,1500,左,良,晴,0,0
202543070305,2025-07-03,ダービーインパクト1(C2),ダート,1200,左,良,晴,0,0
202543070306,2025-07-03,ホテルシローロビー改(C2),ダート,1200,左,良,晴,0,0
202543070307,2025-07-03,馬い!イザナミ淡路玉(C1),ダート,1200,左,良,晴,0,0
202543070308,2025-07-03,ナティレイン特別(3歳未格),ダート,1600,左,良,晴,0,0
202543070309,2025-07-03,伏姫スプリント(B3),ダート,1200,左,良,晴,0,0
202543070310,2025-07-03,シトリンスプリント(B3),ダート,1200,左,良,晴,0,0
202543070311,2025-07-03,向暑特別(B2B3),ダート,1600,左,良,晴,0,0
202543070312,2025-07-03,半夏生特別(C1),ダート,1800,左,良,晴,0,0
202543070401,2025-07-04,3歳七,ダート,1200,左,良,晴,0,0
202543070402,2025-07-04,2歳三,ダート,1200,左,良,晴,0,0
202543070403,2025-07-04,C2四　五六　ウ(C2五),ダート,1200,左,良,晴,0,0
202543070404,2025-07-04,クチナシ特別(2歳),ダート,1500,左,良,晴,0,0
202543070405,2025-07-04,デネブ特別(C3),ダート,1800,左,良,晴,0,0
202543070406,2025-07-04,C2四　五六　ア(C2五),ダート,1500,左,良,晴,0,0
202543070407,2025-07-04,C2四　五六　イ(C2五),ダート,1200,左,良,晴,0,0
202543070408,2025-07-04,文月スプリント(C1),ダート,1200,左,良,晴,0,0
202543070409,2025-07-04,馬い!金ちゃん焼き芋(C1),ダート,1600,左,良,晴,0,0
202543070410,2025-07-04,モクレンスプリント(B2),ダート,1200,左,良,晴,0,0
202543070411,2025-07-04,ハートビートナイター(B1B2),ダート,1600,左,良,晴,0,0
202543070412,2025-07-04,ネジバナダッシュ(B2B3),ダート,1000,左,良,晴,0,0
202543070501,2025-07-05,3歳八,ダート,1200,左,良,曇,0,1
202543070502,2025-07-05,リアトリスデビュー(2歳),ダート,1000,左,良,曇,0,1
202543070503,2025-07-05,リアトリスデビュー(2歳),ダート,1000,左,良,曇,0,1
202543070504,2025-07-05,リアトリスデビュー(2歳),ダート,1200,左,良,晴,0,0
202543070505,2025-07-05,千葉日報賞スプリント(4上),ダート,1200,左,良,晴,0,0
202543070506,2025-07-05,C3　選抜馬イ,ダート,1500,左,良,晴,0,0
202543070507,2025-07-05,へびつかい座ダッシュ(C1),ダート,1000,左,良,晴,0,0
202543070508,2025-07-05,馬い!野菜はたがやす(C1),ダート,1200,左,良,晴,0,0
202543070509,2025-07-05,麻綿原特別(3歳),ダート,1500,左,良,晴,0,0
202543070510,2025-07-05,ラベンダースプリント(B2),ダート,1200,左,良,晴,0,0
202543070511,2025-07-05,館山特別(B3),ダート,1600,左,良,晴,0,0
202543070512,2025-07-05,2025Jockey(C2),ダート,1800,左,良,晴,0,0
202543070601,2025-07-06,C3一,ダート,1200,左,良,晴,0,0
202543070602,2025-07-06,リアトリスデビュー(2歳),ダート,1000,左,良,晴,0,0
202543070603,2025-07-06,リアトリスデビュー(2歳),ダート,1500,左,良,晴,0,0
202543070604,2025-07-06,C2七　八九　ウ(C2八),ダート,1200,左,良,晴,0,0
202543070605,2025-07-06,C2七　八九　イ(C2八),ダート,1200,左,良,晴,0,0
202543070606,2025-07-06,馬い!八幡平ドラゴン(C2八),ダート,1500,左,良,晴,0,0
202543070607,2025-07-06,七栄ダッシュ(C2),ダート,1000,左,良,晴,0,0
202543070608,2025-07-06,アサガオスプリント(3歳),ダート,1200,左,良,晴,0,0
202543070609,2025-07-06,千葉港特別(C1),ダート,1600,左,良,晴,0,0
202543070610,2025-07-06,トケイソウスプリント(B1),ダート,1200,左,良,晴,0,0
202543070611,2025-07-06,桑島孝春記念(A2B1),ダート,2200,左,良,晴,0,0
202543070612,2025-07-06,JBCまで120日記(B2B3),ダート,1800,左,良,晴,0,0
202543072801,2025-07-28,C3四,ダート,1200,左,良,晴,0,0
202543072802,2025-07-28,2歳二,ダート,1200,左,良,晴,0,0
202543072803,2025-07-28,3歳　306P,ダート,1500,左,良,晴,0,0
202543072804,2025-07-28,リバーサイドアイドル(2歳),ダート,1200,左,良,晴,0,0
202543072805,2025-07-28,3歳二,ダート,1200,左,良,晴,0,0
202543072806,2025-07-28,C3　二組下,ダート,1500,左,良,晴,0,0
202543072807,2025-07-28,夏茜特別(C2),ダート,1800,左,良,晴,0,0
202543072808,2025-07-28,馬い!サンサンエッグ(C1五),ダート,1200,左,良,晴,0,0
202543072809,2025-07-28,C1四　五六　ア(C1五),ダート,1500,左,良,晴,0,0
202543072810,2025-07-28,ビスカリアスプリント(B3),ダート,1200,左,良,晴,0,0
202543072811,2025-07-28,なにわ賞(B3),ダート,1600,左,良,晴,0,0
202543072812,2025-07-28,C1四　五六　ウ(C1五),ダート,1200,左,良,晴,0,0
202543072901,2025-07-29,C3三,ダート,1200,左,良,晴,0,0
202543072902,2025-07-29,3歳四,ダート,1200,左,良,晴,0,0
202543072903,2025-07-29,線香花火特別(2歳),ダート,1500,左,良,晴,0,0
202543072904,2025-07-29,3歳三,ダート,1200,左,良,晴,0,0
202543072905,2025-07-29,C2二　三,ダート,1200,左,良,晴,0,0
202543072906,2025-07-29,西瓜特別(3歳),ダート,1500,左,良,晴,0,0
202543072907,2025-07-29,馬い!淡路玉ねぎ記念(C2),ダート,1500,左,良,晴,0,0
202543072908,2025-07-29,ブラックオパールダッ(C1),ダート,1000,左,良,晴,0,0
202543072909,2025-07-29,サボテンスプリント(B2B3),ダート,1200,左,良,晴,0,0
202543072910,2025-07-29,七福神特別(C2),ダート,1600,左,良,晴,0,0
202543072911,2025-07-29,ひまわり賞(3上),ダート,1800,左,良,晴,0,0
202543072912,2025-07-29,虹色スプリント(B2),ダート,1200,左,良,晴,0,0
202543073001,2025-07-30,2歳四　未受賞,ダート,1200,左,良,晴,0,0
202543073002,2025-07-30,2歳三,ダート,1200,左,良,晴,0,0
202543073003,2025-07-30,3歳六,ダート,1200,左,良,晴,0,0
202543073004,2025-07-30,3歳五,ダート,1200,左,良,晴,0,0
202543073005,2025-07-30,馬い!ナス肥後むらさ(C1),ダート,1600,左,良,晴,0,0
202543073006,2025-07-30,獅子座ダッシュ(C2C3),ダート,1000,左,良,晴,0,0
202543073007,2025-07-30,月見草スプリント(A2B1),ダート,1200,左,良,晴,0,0
202543073008,2025-07-30,ナティビット特別(3歳C1),ダート,1600,左,良,晴,0,0
202543073009,2025-07-30,夏の陣スプリント(C1),ダート,1200,左,良,晴,0,0
202543073010,2025-07-30,九十九里特別(B3),ダート,1600,左,良,晴,0,0
202543073011,2025-07-30,第15回習志野きらっとスプリ(重賞),ダート,1000,左,良,晴,0,0
202543073012,2025-07-30,2025Jockey(C3),ダート,1800,左,良,晴,0,0
202543073101,2025-07-31,馬い!野菜たがやす倶(C3),ダート,1200,左,良,晴,0,0
202543073102,2025-07-31,ハイビスカスデビュー(2歳),ダート,1000,左,良,晴,0,0
202543073103,2025-07-31,ハイビスカスデビュー(2歳),ダート,1000,左,良,晴,0,0
202543073104,2025-07-31,スターマイン特別(C1),ダート,1800,左,良,晴,0,0
202543073105,2025-07-31,2歳　113P,ダート,1500,左,良,晴,0,0
202543073106,2025-07-31,なつごおり特別(C3),ダート,1500,左,良,晴,0,0
202543073107,2025-07-31,JBC船橋まで95日(C2),ダート,1200,左,良,晴,0,0
202543073108,2025-07-31,乗馬クラブクレイン千(3歳),ダート,1200,左,良,晴,0,0
202543073109,2025-07-31,CHIBA総研10周(C1),ダート,1200,左,良,晴,0,0
202543073110,2025-07-31,納涼特別(B2),ダート,1600,左,良,晴,0,0
202543073111,2025-07-31,明鐘岬特別(B1B2),ダート,1800,左,良,晴,0,0
202543073112,2025-07-31,黒勾玉スプリント(B1B2),ダート,1200,左,良,晴,0,0
202543080101,2025-08-01,3歳七,ダート,1200,左,良,曇,0,1
202543080102,2025-08-01,C3　選抜馬,ダート,1200,左,良,雨,0,3
202543080103,2025-08-01,ハイビスカスデビュー(2歳),ダート,1000,左,良,曇,0,1
202543080104,2025-08-01,ハイビスカスデビュー(2歳),ダート,1200,左,良,曇,0,1
202543080105,2025-08-01,C2四　五六　ア(C2五),ダート,1500,左,良,曇,0,1
202543080106,2025-08-01,C2四　五六　イ(C2五),ダート,1200,左,良,曇,0,1
202543080107,2025-08-01,馬い!八丈西浜レモン(C2五),ダート,1200,左,良,曇,0,1
202543080108,2025-08-01,ペリドットスプリント(C1),ダート,1200,左,良,曇,0,1
202543080109,2025-08-01,八街賞(C1),ダート,1600,左,良,曇,0,1
202543080110,2025-08-01,ナイアガラダッシュ(B3),ダート,1000,左,良,曇,0,1
202543080111,2025-08-01,海ほたる特別(A2B1),ダート,1700,左,良,曇,0,1
202543080112,2025-08-01,スパイラルカーブ賞(B3),ダート,1800,左,良,曇,0,1
202543082701,2025-08-27,2歳四,ダート,1200,左,良,晴,0,0
202543082702,2025-08-27,2歳二,ダート,1200,左,良,晴,0,0
202543082703,2025-08-27,2歳三,ダート,1200,左,良,晴,0,0
202543082704,2025-08-27,ナティブーツ特別(3歳C1),ダート,1600,左,良,晴,0,0
202543082705,2025-08-27,3歳二,ダート,1200,左,良,晴,0,0
202543082706,2025-08-27,C1六　七八　ウ(C1七),ダート,1200,左,良,晴,0,0
202543082707,2025-08-27,九美上賞(C2),ダート,1600,左,良,晴,0,0
202543082708,2025-08-27,馬い!サンサンエッグ(C1七),ダート,1200,左,良,晴,0,0
202543082709,2025-08-27,おとめ座スプリント(B3),ダート,1200,左,良,晴,0,0
202543082710,2025-08-27,灯籠賞(C1七),ダート,1600,左,良,晴,0,0
202543082711,2025-08-27,第3回フリオーソレジェンド(重賞),ダート,1800,左,良,晴,0,0
202543082712,2025-08-27,2025Jockey(C2),ダート,1800,左,良,晴,0,0
202543082801,2025-08-28,2歳六,ダート,1200,左,良,晴,0,0
202543082802,2025-08-28,2歳五,ダート,1200,左,良,晴,0,0
202543082803,2025-08-28,3歳三,ダート,1200,左,良,晴,0,0
202543082804,2025-08-28,C2二　三,ダート,1500,左,良,晴,0,0
202543082805,2025-08-28,3歳四,ダート,1200,左,良,晴,0,0
202543082806,2025-08-28,C2二　三,ダート,1200,左,良,晴,0,0
202543082807,2025-08-28,馬い!イザナミ淡路の(C1),ダート,1600,左,良,晴,0,0
202543082808,2025-08-28,BAOOへGO!賞(C1),ダート,1200,左,良,晴,0,0
202543082809,2025-08-28,ユウガオスプリント(B3),ダート,1200,左,良,晴,0,0
202543082810,2025-08-28,勇魚特別(B3),ダート,1600,左,良,晴,0,0
202543082811,2025-08-28,アレキサンドライトカ(3歳),ダート,1700,左,良,晴,0,0
202543082812,2025-08-28,2025Jockey(C3),ダート,1800,左,良,晴,0,0
202543082901,2025-08-29,C3三,ダート,1200,左,良,晴,0,0
202543082902,2025-08-29,C3二,ダート,1200,左,良,晴,0,0
202543082903,2025-08-29,3歳　311P,ダート,1500,左,良,晴,0,0
202543082904,2025-08-29,C2四　五六　ウ(C2五),ダート,1200,左,良,晴,0,0
202543082905,2025-08-29,C2四　五六　イ(C2五),ダート,1200,左,良,晴,0,0
202543082906,2025-08-29,稲毛賞(3歳),ダート,1500,左,良,晴,0,0
202543082907,2025-08-29,トーシンブリザードメ(2歳),ダート,1600,左,良,晴,0,0
202543082908,2025-08-29,馬い!山武たがやす倶(B2),ダート,1200,左,良,晴,0,0
202543082909,2025-08-29,今日は肉の日千葉の牛(B2),ダート,1200,左,良,晴,0,0
202543082910,2025-08-29,鋸山賞(C2五),ダート,1500,左,良,晴,0,0
202543082911,2025-08-29,オーガストダッシュ(B1B2),ダート,1000,左,良,晴,0,0
202543082912,2025-08-29,JBC船橋まであと6(B2),ダート,1600,左,良,晴,0,0
202543083001,2025-08-30,3歳五,ダート,1200,左,良,晴,0,0
202543083002,2025-08-30,プルメリアデビュー(2歳),ダート,1000,左,良,晴,0,0
202543083003,2025-08-30,プルメリアデビュー(2歳),ダート,1000,左,良,晴,0,0
202543083004,2025-08-30,2歳　250P,ダート,1500,左,良,晴,0,0
202543083005,2025-08-30,馬い!八丈西浜青レモ(C3),ダート,1500,左,良,晴,0,0
202543083006,2025-08-30,渓流ダッシュ(C1C2),ダート,1000,左,良,晴,0,0
202543083007,2025-08-30,入道雲特別(3歳),ダート,1200,左,良,晴,0,0
202543083008,2025-08-30,マリーゴールドスプリ(C2),ダート,1200,左,良,晴,0,0
202543083009,2025-08-30,威風堂々特別(B3),ダート,1600,左,良,晴,0,0
202543083010,2025-08-30,夏の大三角賞(C1),ダート,1800,左,良,晴,0,0
202543083011,2025-08-30,ひぐらし特別(B1),ダート,1600,左,良,晴,0,0
202543083012,2025-08-30,新涼スプリント(A2B1),ダート,1200,左,良,晴,0,0
202543083101,2025-08-31,3歳七,ダート,1200,左,良,晴,0,0
202543083102,2025-08-31,3歳六,ダート,1200,左,良,晴,0,0
202543083103,2025-08-31,プルメリアデビュー(2歳),ダート,1500,左,良,晴,0,0
202543083104,2025-08-31,プルメリアデビュー(2歳),ダート,1200,左,良,晴,0,0
202543083105,2025-08-31,C3　選抜馬,ダート,1200,左,良,晴,0,0
202543083106,2025-08-31,馬い!八幡平バイオレ(C3),ダート,1500,左,良,晴,0,0
202543083107,2025-08-31,北総スプリント(C1二),ダート,1200,左,良,晴,0,0
202543083108,2025-08-31,木更津特別(C1二),ダート,1600,左,良,晴,0,0
202543083109,2025-08-31,獅子奮迅スプリント(C1二),ダート,1200,左,良,晴,0,0
202543083110,2025-08-31,ベジタブルダッシュ(B3),ダート,1000,左,良,晴,0,0
202543083111,2025-08-31,千葉ジェッツ盃(A2B1),ダート,1700,左,良,晴,0,0
202543083112,2025-08-31,屏風ヶ浦特別(B2B3),ダート,1800,左,良,晴,0,0
202543092901,2025-09-29,オリオンビール飲んで(2歳),ダート,1200,左,良,晴,0,0
202543092902,2025-09-29,オリオンビール東証プ(2歳),ダート,1200,左,良,晴,0,0
202543092903,2025-09-29,日本造園建設業協会東(2歳),ダート,1500,左,良,晴,0,0
202543092904,2025-09-29,大晦日は芝山仁王尊で(C3),ダート,1200,左,良,晴,0,0
202543092905,2025-09-29,成田空港南側!スカイ(3歳),ダート,1200,左,良,晴,0,0
202543092906,2025-09-29,オリオンビール×MA(C1),ダート,1200,左,良,晴,0,0
202543092907,2025-09-29,オリオンビールで沖縄(3歳),ダート,1500,左,良,晴,0,0
202543092908,2025-09-29,馬い!サンサンエッグ(B3),ダート,1200,左,良,晴,0,0
202543092909,2025-09-29,オリオンビール×新潟(C1),ダート,1500,左,良,晴,0,0
202543092910,2025-09-29,オリオンビアバー船橋(B3),ダート,1200,左,良,晴,0,0
202543092911,2025-09-29,オリオンビールであり(B2B3),ダート,1000,左,良,雨,0,3
202543092912,2025-09-29,オリオンビール×ハー(C2),ダート,1600,左,良,曇,0,1
202543093001,2025-09-30,2歳四,ダート,1200,左,良,晴,0,0
202543093002,2025-09-30,3歳三,ダート,1200,左,良,晴,0,0
202543093003,2025-09-30,馬い!唐津小松青レモ(3歳),ダート,1200,左,良,晴,0,0
202543093004,2025-09-30,3歳　290P,ダート,1500,左,良,晴,0,0
202543093005,2025-09-30,てんびん座スプリント(C2),ダート,1200,左,良,晴,0,0
202543093006,2025-09-30,オフィスながも創立1(C1),ダート,1000,左,良,晴,0,0
202543093007,2025-09-30,セブンコンチネンツ創(A2),ダート,1200,左,良,晴,0,0
202543093008,2025-09-30,YJSトライアルラウ(C3),ダート,1600,左,良,晴,0,0
202543093009,2025-09-30,フレンドリーサドル特(B2B3),ダート,1800,左,良,晴,0,0
202543093010,2025-09-30,YJSトライアルラウ(C2),ダート,1800,左,良,晴,0,0
202543093011,2025-09-30,チバテレ盃(2歳),ダート,1700,左,良,晴,0,0
202543093012,2025-09-30,新鮮野菜とBBQなら(B3),ダート,1200,左,良,晴,0,0
202543100101,2025-10-01,2歳六　未受賞,ダート,1200,左,稍重,曇,1,1
202543100102,2025-10-01,2歳五,ダート,1200,左,稍重,曇,1,1
202543100103,2025-10-01,C3二,ダート,1200,左,稍重,曇,1,1
202543100104,2025-10-01,C2二　三,ダート,1500,左,稍重,曇,1,1
202543100105,2025-10-01,3歳四,ダート,1200,左,稍重,曇,1,1
202543100106,2025-10-01,C2二　三,ダート,1200,左,稍重,雨,1,3
202543100107,2025-10-01,C1四　五六　ア(C1五),ダート,1600,左,稍重,雨,1,3
202543100108,2025-10-01,C1四　五六　イ(C1五),ダート,1200,左,稍重,雨,1,3
202543100109,2025-10-01,馬い!八丈西浜レモン(C1五),ダート,1200,左,稍重,雨,1,3
202543100110,2025-10-01,招き猫特別(B2B3),ダート,1600,左,稍重,雨,1,3
202543100111,2025-10-01,第72回日本テレビ盃(JpnII),ダート,1800,左,稍重,曇,1,1
202543100112,2025-10-01,JBC船橋まであと3(B3),ダート,1600,左,稍重,曇,1,1
202543100201,2025-10-02,3歳六,ダート,1200,左,稍重,晴,1,0
202543100202,2025-10-02,ローズデビュー(2歳),ダート,1000,左,稍重,晴,1,0
202543100203,2025-10-02,ローズデビュー(2歳),ダート,1000,左,稍重,晴,1,0
202543100204,2025-10-02,C2四　五,ダート,1500,左,稍重,晴,1,0
202543100205,2025-10-02,金沢競馬大雨災害復興(3歳),ダート,1200,左,稍重,晴,1,0
202543100206,2025-10-02,C3一,ダート,1200,左,稍重,晴,1,0
202543100207,2025-10-02,マキバスナイパー・メ(2歳),ダート,1500,左,稍重,晴,1,0
202543100208,2025-10-02,馬い!野菜たがやす倶(C2),ダート,1200,左,稍重,晴,1,0
202543100209,2025-10-02,ヘレニウムスプリント(B1B2),ダート,1200,左,稍重,晴,1,0
202543100210,2025-10-02,お月見特別(B1B2),ダート,1600,左,稍重,晴,1,0
202543100211,2025-10-02,第29回マリーンカップ(JpnIII),ダート,1800,左,稍重,晴,1,0
202543100212,2025-10-02,グリーンチャンネル開(C1),ダート,1800,左,稍重,晴,1,0
202543100301,2025-10-03,馬い!淡路玉ねぎイザ(3歳),ダート,1200,左,良,曇,0,1
202543100302,2025-10-03,ローズデビュー(2歳),ダート,1200,左,良,曇,0,1
202543100303,2025-10-03,ローズデビュー(2歳),ダート,1500,左,良,曇,0,1
202543100304,2025-10-03,フューチュリティスプ(2歳),ダート,1200,左,良,曇,0,1
202543100305,2025-10-03,十倉ダッシュ(C2),ダート,1000,左,良,曇,0,1
202543100306,2025-10-03,日本一短い鉄道!芝山(C3),ダート,1500,左,良,曇,0,1
202543100307,2025-10-03,渡り鳥スプリント(C1二),ダート,1200,左,良,曇,0,1
202543100308,2025-10-03,オータムスプリント(C1二),ダート,1200,左,良,曇,0,1
202543100309,2025-10-03,乗馬クラブクレイン千(C1二),ダート,1600,左,良,曇,0,1
202543100310,2025-10-03,芝山町は町制70周年(B1B2),ダート,1200,左,良,曇,0,1
202543100311,2025-10-03,千葉ダートマイル(3上),ダート,1600,左,良,曇,0,1
202543100312,2025-10-03,次開催は15年ぶりJ(B3),ダート,1800,左,良,曇,0,1
202543110301,2025-11-03,船橋・門別JBC20(2歳),ダート,1200,左,稍重,晴,1,0
202543110302,2025-11-03,ネットでも配信中だよ(C3),ダート,1200,左,稍重,晴,1,0
202543110303,2025-11-03,石崎駿・森泰斗開業記(3歳),ダート,1200,左,稍重,晴,1,0
202543110304,2025-11-03,ハートビートナイター(C2),ダート,1200,左,稍重,晴,1,0
202543110305,2025-11-03,船橋ホースパーク賞(C2C3),ダート,1000,左,稍重,晴,1,0
202543110306,2025-11-03,感動の、渦になれ。記(C1),ダート,1500,左,稍重,晴,1,0
202543110307,2025-11-03,キャロッタ&キャロッ(C1),ダート,1200,左,稍重,晴,1,0
202543110308,2025-11-03,船橋ケイバ75周年!(B3),ダート,1600,左,稍重,晴,1,0
202543110309,2025-11-03,第15回JBCレディスクラシ(JpnI),ダート,1800,左,稍重,晴,1,0
202543110310,2025-11-03,第25回JBCスプリント(JpnI),ダート,1000,左,稍重,晴,1,0
202543110311,2025-11-03,第25回JBCクラシック(JpnI),ダート,1800,左,稍重,晴,1,0
202543110312,2025-11-03,2025Jockey(C2),ダート,1800,左,稍重,晴,1,0
202543110401,2025-11-04,2歳四,ダート,1200,左,良,晴,0,0
202543110402,2025-11-04,2歳二,ダート,1200,左,良,晴,0,0
202543110403,2025-11-04,谷津干潟賞(3歳),ダート,1500,左,良,晴,0,0
202543110404,2025-11-04,3歳二,ダート,1200,左,良,晴,0,0
202543110405,2025-11-04,C1四　五,ダート,1200,左,良,晴,0,0
202543110406,2025-11-04,プリムラダッシュ(C1),ダート,1000,左,良,晴,0,0
202543110407,2025-11-04,馬い!卵はサンサンエ(C1),ダート,1500,左,良,晴,0,0
202543110408,2025-11-04,シーサイドアイドル特(2歳),ダート,1200,左,良,晴,0,0
202543110409,2025-11-04,ノーベンバースプリン(B3),ダート,1200,左,良,晴,0,0
202543110410,2025-11-04,つぐみ特別(C2),ダート,1600,左,良,晴,0,0
202543110411,2025-11-04,大福山特別(A2B1),ダート,1800,左,良,晴,0,0
202543110412,2025-11-04,霜月スプリント(B2),ダート,1200,左,良,晴,0,0
202543110501,2025-11-05,2歳五,ダート,1200,左,良,曇,0,1
202543110502,2025-11-05,3歳四,ダート,1200,左,良,曇,0,1
202543110503,2025-11-05,2歳　250P,ダート,1500,左,良,曇,0,1
202543110504,2025-11-05,3歳三,ダート,1200,左,良,曇,0,1
202543110505,2025-11-05,C2二　三四　ウ(C2三),ダート,1200,左,良,曇,0,1
202543110506,2025-11-05,C2二　三四　イ(C2三),ダート,1200,左,良,曇,0,1
202543110507,2025-11-05,紅葉賞(C3),ダート,1500,左,良,曇,0,1
202543110508,2025-11-05,馬い!淡路イザナミ玉(C2三),ダート,1500,左,良,曇,0,1
202543110509,2025-11-05,ジーニアススプリント(B3),ダート,1200,左,良,曇,0,1
202543110510,2025-11-05,ビーバームーンダッシ(B3),ダート,1000,左,良,曇,0,1
202543110511,2025-11-05,第71回平和賞(重賞),ダート,1600,左,良,曇,0,1
202543110512,2025-11-05,十余一特別(B2),ダート,1700,左,良,曇,0,1
202543110601,2025-11-06,C3二,ダート,1200,左,稍重,曇,1,1
202543110602,2025-11-06,ユーカリデビュー(2歳),ダート,1000,左,稍重,曇,1,1
202543110603,2025-11-06,ユーカリデビュー(2歳),ダート,1000,左,稍重,曇,1,1
202543110604,2025-11-06,C2七　八九　ウ(C2八),ダート,1200,左,稍重,曇,1,1
202543110605,2025-11-06,サンストーン特別(2歳),ダート,1500,左,稍重,曇,1,1
202543110606,2025-11-06,C2七　八九　ア(C2八),ダート,1500,左,稍重,曇,1,1
202543110607,2025-11-06,馬い!八丈島西浜レモ(C2八),ダート,1200,左,稍重,曇,1,1
202543110608,2025-11-06,乗馬クラブクレイン千(B3),ダート,1200,左,稍重,曇,1,1
202543110609,2025-11-06,秋の山スプリント(B1),ダート,1200,左,稍重,晴,1,0
202543110610,2025-11-06,堅守猛攻特別(B2B3),ダート,1600,左,稍重,晴,1,0
202543110611,2025-11-06,カムイユカラスプリン(A2),ダート,1000,左,稍重,晴,1,0
202543110612,2025-11-06,新進気鋭特別(C1),ダート,1800,左,稍重,晴,1,0
202543110701,2025-11-07,2歳　29P,ダート,1200,左,良,晴,0,0
202543110702,2025-11-07,2歳　29P,ダート,1200,左,良,晴,0,0
202543110703,2025-11-07,ユーカリデビュー(2歳),ダート,1500,左,良,晴,0,0
202543110704,2025-11-07,ユーカリデビュー(2歳),ダート,1200,左,良,晴,0,0
202543110705,2025-11-07,C3一　特選,ダート,1200,左,良,晴,0,0
202543110706,2025-11-07,馬い!山武野菜たがや(C2),ダート,1200,左,良,晴,0,0
202543110707,2025-11-07,みかかロボット杯(C2),ダート,1500,左,良,晴,0,0
202543110708,2025-11-07,玄武特別(C1二),ダート,1200,左,良,晴,0,0
202543110709,2025-11-07,立冬特別(C1二),ダート,1200,左,良,晴,0,0
202543110710,2025-11-07,風霜高潔特別(B3),ダート,1600,左,良,晴,0,0
202543110711,2025-11-07,菊花特別(B1B2),ダート,1600,左,良,晴,0,0
202543110712,2025-11-07,パキラ特別(C1二),ダート,1600,左,良,晴,0,0
202543120801,2025-12-08,奥久慈が誇る至高の地(2歳),ダート,1200,左,良,晴,0,0
202543120802,2025-12-08,2歳二,ダート,1200,左,良,晴,0,0
202543120803,2025-12-08,南関デビュー未勝利(2歳),ダート,1500,左,良,晴,0,0
202543120804,2025-12-08,C2二　三,ダート,1200,左,良,晴,0,0
202543120805,2025-12-08,3歳　選抜馬,ダート,1500,左,良,晴,0,0
202543120806,2025-12-08,C2二　三,ダート,1500,左,良,晴,0,0
202543120807,2025-12-08,C1六　七,ダート,1200,左,良,晴,0,0
202543120808,2025-12-08,馬い!八丈西浜レモン(C1),ダート,1500,左,良,晴,0,0
202543120809,2025-12-08,ジャスミンスプリント(B3),ダート,1200,左,良,晴,0,0
202543120810,2025-12-08,冬三日月スプリント(B3),ダート,1200,左,良,晴,0,0
202543120811,2025-12-08,柊特別(B3),ダート,1600,左,良,晴,0,0
202543120812,2025-12-08,犬吠埼賞(C2),ダート,1600,左,良,晴,0,0
202543120901,2025-12-09,ILOVEMILKい(2歳),ダート,1200,左,良,晴,0,0
202543120902,2025-12-09,3歳一,ダート,1200,左,良,晴,0,0
202543120903,2025-12-09,2歳　二組下,ダート,1500,左,良,晴,0,0
202543120904,2025-12-09,C3二,ダート,1200,左,良,晴,0,0
202543120905,2025-12-09,C2四　五,ダート,1200,左,良,晴,0,0
202543120906,2025-12-09,馬い!卵はサンサンエ(C2),ダート,1500,左,良,晴,0,0
202543120907,2025-12-09,クラーベセクレタ・メ(2歳),ダート,1500,左,良,晴,0,0
202543120908,2025-12-09,好機到来特別(A2B1),ダート,1700,左,良,晴,0,0
202543120909,2025-12-09,ネリネスプリント(B3),ダート,1200,左,良,晴,0,0
202543120910,2025-12-09,ディセンバー特別(B3),ダート,1600,左,良,晴,0,0
202543120911,2025-12-09,ハートビートカップ(3歳),ダート,1800,左,良,晴,0,0
202543120912,2025-12-09,聡明叡智賞(C1),ダート,1800,左,良,晴,0,0
202543121001,2025-12-10,スプリントDAY賞(3歳),ダート,1200,左,良,晴,0,0
202543121002,2025-12-10,光芒一閃スプリント(2歳),ダート,1200,左,良,晴,0,0
202543121003,2025-12-10,駿足スプリント(C3),ダート,1200,左,良,晴,0,0
